datetime,pct,precip,precipcover,preciptype,snow,snowdepth,date,total_alerts,delays_alerts,no_service_alerts,reduced_service_alerts,detour_alerts,stop_moved_alerts,construction_alerts,maintenance_alerts,technical_problem_alerts,weather_alerts,accident_alerts,police_activity_alerts,max_severity,avg_severity,high_severity_alerts,total_alert_duration_minutes,avg_alert_duration_minutes,max_alert_duration_minutes,bu_area_alerts,morning_rush_alerts,afternoon_rush_alerts,class_end_time_alerts,morning_rush_delays,afternoon_rush_delays
2023-07-28,0.7800676486796855,0.0,0.0,,0.0,0.0,2023-07-28,29.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,5.0,4.275862068965517,0.0,10550.599999999999,363.81379310344823,1320.0,0.0,0.0,6.0,5.0,0.0,0.0
2023-07-29,0.75413013223159,1.974,33.33,rain,0.0,0.0,2023-07-29,462.0,0.0,14.0,0.0,426.0,0.0,416.0,6.0,9.0,2.0,0.0,0.0,8.0,1.448051948051948,20.0,7150945.783333333,15478.237626262626,17160.0,0.0,1.0,11.0,28.0,0.0,0.0
2023-07-30,0.8134462693213965,0.0,0.0,,0.0,0.0,2023-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2023-07-31,0.7665538253552688,0.002,4.17,rain,0.0,0.0,2023-07-31,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.5555555555555554,0.0,1062.9333333333334,118.10370370370372,121.61666666666666,0.0,0.0,1.0,8.0,0.0,0.0
2023-08-01,0.7890207395919638,0.0,0.0,,0.0,0.0,2023-08-01,65.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,60.0,0.0,0.0,0.0,10.0,4.369230769230769,4.0,12608.000000000002,193.9692307692308,1320.0,0.0,60.0,0.0,1.0,0.0,0.0
2023-08-02,0.7799944103336287,0.0,0.0,,0.0,0.0,2023-08-02,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,7.5,6.0,8328.0,832.8,1320.0,0.0,0.0,2.0,2.0,0.0,0.0
2023-08-03,0.7368289468969288,0.0,0.0,,0.0,0.0,2023-08-03,28.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,10.0,5.857142857142857,8.0,12841.066666666666,458.60952380952375,1320.0,0.0,0.0,2.0,10.0,0.0,0.0
2023-08-04,0.7402676468949294,0.0,0.0,,0.0,0.0,2023-08-04,96.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,73.0,0.0,0.0,0.0,10.0,4.947916666666667,21.0,23625.63333333333,246.1003472222222,1320.0,0.0,72.0,1.0,13.0,0.0,0.0
2023-08-05,0.7676040209204577,0.0,0.0,,0.0,0.0,2023-08-05,44.0,0.0,0.0,0.0,22.0,0.0,7.0,0.0,13.0,0.0,2.0,0.0,10.0,6.545454545454546,29.0,13770.733333333335,312.97121212121215,1320.0,0.0,0.0,4.0,25.0,0.0,0.0
2023-08-06,0.8012909845435083,0.0,0.0,,0.0,0.0,2023-08-06,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,10.0,7.625,9.0,12689.0,793.0625,1320.0,0.0,0.0,0.0,2.0,0.0,0.0
2023-08-07,0.8181846990202504,0.017,16.67,rain,0.0,0.0,2023-08-07,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0344827586206895,0.0,2965.0166666666664,102.2419540229885,122.0,0.0,8.0,7.0,8.0,0.0,0.0
2023-08-08,0.7364740637674252,1.221,29.17,rain,0.0,0.0,2023-08-08,49.0,0.0,2.0,0.0,23.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,10.0,7.224489795918367,39.0,22717.699999999997,463.62653061224484,1320.0,0.0,0.0,4.0,27.0,0.0,0.0
2023-08-09,0.7475867759467811,0.0,0.0,,0.0,0.0,2023-08-09,24.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,4.0,10.0,7.625,16.0,22049.7,918.7375000000001,1320.0,0.0,5.0,0.0,6.0,0.0,0.0
2023-08-10,0.7800318647946136,0.031,12.5,rain,0.0,0.0,2023-08-10,41.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,10.0,6.536585365853658,18.0,26327.13333333333,642.1252032520325,1320.0,0.0,7.0,16.0,7.0,0.0,0.0
2023-08-11,0.7862958668632481,0.053,8.33,rain,0.0,0.0,2023-08-11,29.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,8.275862068965518,20.0,27543.683333333334,949.782183908046,1320.0,0.0,0.0,8.0,0.0,0.0,0.0
2023-08-12,0.7643749116870439,0.0,0.0,,0.0,0.0,2023-08-12,37.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,22.0,0.0,0.0,0.0,10.0,5.837837837837838,13.0,20059.533333333336,542.1495495495496,1320.0,0.0,0.0,8.0,16.0,0.0,0.0
2023-08-13,0.8105147228016436,0.09,12.5,rain,0.0,0.0,2023-08-13,31.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,10.0,6.612903225806452,15.0,24603.233333333334,793.652688172043,1560.0,0.0,0.0,0.0,16.0,0.0,0.0
2023-08-14,0.7566887843279294,0.0,0.0,,0.0,0.0,2023-08-14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,4.333333333333333,0.0,720.5333333333333,120.08888888888889,120.63333333333334,0.0,0.0,0.0,6.0,0.0,0.0
2023-08-15,0.801852073428544,0.633,29.17,rain,0.0,0.0,2023-08-15,44.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,18.0,0.0,0.0,0.0,10.0,6.863636363636363,24.0,34006.100000000006,772.8659090909092,1320.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-08-16,0.7896291339315646,0.0,0.0,,0.0,0.0,2023-08-16,181.0,0.0,0.0,0.0,70.0,0.0,24.0,0.0,11.0,0.0,0.0,0.0,10.0,7.569060773480663,166.0,58668.683333333334,324.1363720073665,1320.0,0.0,0.0,0.0,146.0,0.0,0.0
2023-08-17,0.8054009428677538,0.0,0.0,,0.0,0.0,2023-08-17,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,24.0,31680.0,1320.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,0.7764329220725414,1.056,25.0,rain,0.0,0.0,2023-08-18,46.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,0.0,0.0,0.0,10.0,6.826086956521739,24.0,34388.066666666666,747.5666666666666,1320.0,0.0,0.0,10.0,12.0,0.0,0.0
2023-08-19,0.7469042955220238,0.0,0.0,,0.0,0.0,2023-08-19,183.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,164.0,0.0,0.0,0.0,10.0,4.622950819672131,19.0,45928.200000000004,250.9737704918033,1320.0,0.0,0.0,0.0,12.0,0.0,0.0
2023-08-20,0.7831290723855918,0.0,0.0,,0.0,0.0,2023-08-20,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,19.0,25080.0,1320.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.8040168909668333,0.342,12.5,rain,0.0,0.0,2023-08-21,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,4.833333333333333,0.0,4201.3,116.70277777777778,123.0,0.0,0.0,6.0,29.0,0.0,0.0
2023-08-22,0.8061489192369501,0.0,0.0,,0.0,0.0,2023-08-22,42.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,18.0,0.0,0.0,0.0,10.0,7.333333333333333,24.0,33847.5,805.8928571428571,1320.0,0.0,0.0,0.0,18.0,0.0,0.0
2023-08-23,0.8104696091294395,0.0,0.0,,0.0,0.0,2023-08-23,34.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,8.529411764705882,27.0,33272.23333333334,978.5950980392158,1320.0,0.0,0.0,10.0,0.0,0.0,0.0
2023-08-24,0.7697987093289432,0.0,0.0,,0.0,0.0,2023-08-24,50.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,8.16,41.0,55698.6,1185.0765957446808,10798.0,0.0,0.0,14.0,12.0,0.0,0.0
2023-08-25,0.7898910509918042,1.778,62.5,rain,0.0,0.0,2023-08-25,39.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,10.0,8.153846153846153,27.0,36835.61666666667,944.5029914529915,1320.0,0.0,0.0,1.0,9.0,0.0,0.0
2023-08-26,0.7633347134775859,0.0,0.0,,0.0,0.0,2023-08-26,377.0,0.0,0.0,0.0,152.0,0.0,25.0,0.0,304.0,0.0,0.0,42.0,10.0,5.559681697612732,177.0,99769.10000000002,264.63952254641913,3330.0,0.0,0.0,160.0,186.0,0.0,0.0
2023-08-27,0.8119523737049917,0.0,0.0,,0.0,0.0,2023-08-27,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,28.0,36960.0,1320.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.7579240160482916,0.0,0.0,,0.0,0.0,2023-08-28,160.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,144.0,0.0,11.0,0.0,7.0,4.25,1.0,19611.199999999997,122.56999999999998,125.61666666666666,0.0,0.0,148.0,11.0,0.0,0.0
2023-08-29,0.8283239970801834,0.053,4.17,rain,0.0,0.0,2023-08-29,37.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,8.378378378378379,27.0,36831.93333333333,995.4576576576575,1320.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-08-30,0.815523117481522,0.74,45.83,rain,0.0,0.0,2023-08-30,52.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,4.0,0.0,0.0,0.0,10.0,7.5576923076923075,31.0,43007.46666666667,827.0666666666667,1320.0,0.0,1.0,2.0,17.0,0.0,0.0
2023-08-31,0.7822754985843958,0.0,0.0,,0.0,0.0,2023-08-31,45.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,34.0,46023.0,1022.7333333333333,1320.0,0.0,1.0,0.0,8.0,0.0,0.0
2023-09-01,0.7955638469842241,0.0,0.0,,0.0,0.0,2023-09-01,162.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,86.0,0.0,22.0,0.0,10.0,2.950617283950617,1.0,4930341.899999999,32651.27086092715,175560.0,0.0,0.0,3.0,119.0,0.0,0.0
2023-09-02,0.8206913880027241,0.0,0.0,,0.0,0.0,2023-09-02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.25,0.0,325.0,81.25,93.0,0.0,1.0,0.0,4.0,0.0,0.0
2023-09-03,0.7918829823177447,0.011,4.17,rain,0.0,0.0,2023-09-03,84.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,7.0,4.0476190476190474,21.0,10217.966666666665,121.6424603174603,146.6,0.0,0.0,1.0,83.0,0.0,0.0
2023-09-04,0.7965896495900953,0.0,0.0,,0.0,0.0,2023-09-04,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,5.0,4.329670329670329,0.0,28958.883333333342,318.22948717948725,1320.0,0.0,0.0,74.0,1.0,0.0,0.0
2023-09-05,0.8323463933098733,0.0,0.0,,0.0,0.0,2023-09-05,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.142857142857143,5.0,29673.0,2119.5,23528.0,0.0,0.0,2.0,8.0,0.0,0.0
2023-09-06,0.8002890414354042,0.0,0.0,,0.0,0.0,2023-09-06,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.634920634920635,15.0,14427.8,229.0126984126984,1320.0,0.0,30.0,3.0,23.0,0.0,0.0
2023-09-07,0.7520294756094109,0.0,0.0,,0.0,0.0,2023-09-07,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,10.0,4.355769230769231,10.0,22902.100000000006,220.21250000000006,1320.0,0.0,5.0,33.0,50.0,0.0,0.0
2023-09-08,0.773622901996784,0.0,0.0,,0.0,0.0,2023-09-08,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,8.0,4.757281553398058,2.0,12672.95,123.03834951456311,411.0,0.0,72.0,8.0,8.0,0.0,0.0
2023-09-09,0.7747186112717787,0.159,16.67,rain,0.0,0.0,2023-09-09,23.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,8.0,4.956521739130435,9.0,369621.4166666666,16070.496376811592,33000.0,0.0,0.0,2.0,5.0,0.0,0.0
2023-09-10,0.7202202308069057,0.211,25.0,rain,0.0,0.0,2023-09-10,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,9628.0,120.35,120.35,0.0,0.0,0.0,80.0,0.0,0.0
2023-09-11,0.7576225495003408,0.325,33.33,rain,0.0,0.0,2023-09-11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,296.0,74.0,74.0,0.0,4.0,0.0,0.0,0.0,0.0
2023-09-12,0.7510669216722914,0.173,25.0,rain,0.0,0.0,2023-09-12,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,10.0,6.6571428571428575,12.0,18631.416666666668,532.3261904761905,1320.0,0.0,20.0,0.0,20.0,0.0,0.0
2023-09-13,0.7613915229715791,0.575,33.33,rain,0.0,0.0,2023-09-13,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,8.473684210526315,14.0,19058.616666666665,1003.0850877192981,1320.0,0.0,0.0,4.0,1.0,0.0,0.0
2023-09-14,0.7835728440824408,0.052,4.17,rain,0.0,0.0,2023-09-14,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.64,16.0,22073.6,882.944,1320.0,0.0,5.0,0.0,4.0,0.0,0.0
2023-09-15,0.7281908247584956,0.0,0.0,,0.0,0.0,2023-09-15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,5.5,2.0,731.8166666666666,91.47708333333333,127.6,0.0,1.0,1.0,6.0,0.0,0.0
2023-09-16,0.7699378632686996,0.081,25.0,rain,0.0,0.0,2023-09-16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,4.666666666666667,0.0,702.9833333333333,117.16388888888889,137.58333333333334,0.0,3.0,0.0,1.0,0.0,0.0
2023-09-17,0.7035864422856036,0.0,0.0,,0.0,0.0,2023-09-17,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,20274.0,2252.6666666666665,3330.0,0.0,0.0,0.0,3.0,0.0,0.0
2023-09-18,0.6814032131512828,1.466,75.0,rain,0.0,0.0,2023-09-18,612.0,0.0,0.0,0.0,516.0,0.0,496.0,0.0,4.0,0.0,0.0,0.0,7.0,2.4673202614379086,108.0,17809463.866666667,29100.431154684098,35880.0,0.0,4.0,5.0,91.0,0.0,0.0
2023-09-19,0.7086639850117766,0.048,8.33,rain,0.0,0.0,2023-09-19,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,10.0,5.539823008849558,21.0,37812.58333333334,334.62463126843664,1320.0,0.0,29.0,2.0,15.0,0.0,0.0
2023-09-20,0.7503449466435783,0.0,0.0,,0.0,0.0,2023-09-20,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,10.0,4.797047970479705,23.0,61174.06666666666,225.73456334563343,1320.0,0.0,162.0,0.0,6.0,0.0,0.0
2023-09-21,0.7618137722086834,0.0,0.0,,0.0,0.0,2023-09-21,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,7.333333333333333,26.0,36978.6,770.3874999999999,1320.0,0.0,2.0,0.0,0.0,0.0,0.0
2023-09-22,0.7018355166256587,0.0,0.0,,0.0,0.0,2023-09-22,1430.0,0.0,0.0,0.0,152.0,0.0,0.0,4.0,944.0,0.0,0.0,5.0,8.0,3.521678321678322,152.0,211609.36666666667,147.9785780885781,198.61666666666667,0.0,0.0,2.0,444.0,0.0,0.0
2023-09-23,0.763163989213301,0.101,37.5,rain,0.0,0.0,2023-09-23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,483.4,120.85,120.85,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-24,0.7717638049406194,0.393,62.5,rain,0.0,0.0,2023-09-24,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,5.0,4.1923076923076925,0.0,3206.4333333333334,123.32435897435897,149.61666666666667,0.0,0.0,2.0,24.0,0.0,0.0
2023-09-25,0.7556289902986765,0.075,37.5,rain,0.0,0.0,2023-09-25,95.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.8526315789473684,6.0,11121.166666666668,117.06491228070176,121.0,0.0,84.0,2.0,3.0,0.0,0.0
2023-09-26,0.7449299863927799,0.001,4.17,rain,0.0,0.0,2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2023-09-27,0.7247068110323744,0.0,0.0,,0.0,0.0,2023-09-27,29.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,8.0,5.758620689655173,13.0,202667.86666666667,6988.547126436782,16219.0,0.0,1.0,15.0,0.0,0.0,0.0
2023-09-28,0.7311816806230482,0.0,0.0,,0.0,0.0,2023-09-28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,718.1666666666666,119.69444444444444,129.63333333333333,0.0,0.0,1.0,0.0,0.0,0.0
2023-09-29,0.7183994799770652,0.297,45.83,rain,0.0,0.0,2023-09-29,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,3.857142857142857,0.0,1345.2,96.08571428571429,142.61666666666667,0.0,7.0,2.0,12.0,0.0,0.0
2023-09-30,0.7582222945535342,0.033,25.0,rain,0.0,0.0,2023-09-30,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,481.46666666666664,120.36666666666666,120.36666666666666,0.0,0.0,4.0,0.0,0.0,0.0
2023-10-01,0.7652641390677154,0.0,0.0,,0.0,0.0,2023-10-01,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,4.0,4.0,0.0,9215.933333333334,121.26228070175439,121.3,0.0,0.0,0.0,76.0,0.0,0.0
2023-10-02,0.7443927095126345,0.0,0.0,,0.0,0.0,2023-10-02,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,1.0,3.0,10.0,4.026881720430108,7.0,233518.85,1304.5745810055867,11400.0,0.0,21.0,146.0,0.0,0.0,0.0
2023-10-03,0.808013587269288,0.0,0.0,,0.0,0.0,2023-10-03,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,5.0,4.793103448275862,0.0,6789.399999999999,117.05862068965516,120.4,0.0,0.0,0.0,46.0,0.0,0.0
2023-10-04,0.6936417692823421,0.0,0.0,,0.0,0.0,2023-10-04,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,8.0,4.526932084309133,76.0,481678.3999999999,225.61049180327865,424.5,0.0,256.0,3.0,256.0,0.0,0.0
2023-10-05,0.7442287902383807,0.0,0.0,,0.0,0.0,2023-10-05,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,997.6,110.84444444444445,120.65,0.0,2.0,4.0,0.0,0.0,0.0
2023-10-06,0.7278142330711066,0.0,0.0,,0.0,0.0,2023-10-06,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,7.0,5.601851851851852,4.0,13808.933333333334,127.8604938271605,137.65,0.0,104.0,4.0,99.0,0.0,0.0
2023-10-07,0.7646664598308394,0.089,4.17,rain,0.0,0.0,2023-10-07,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,4.0,0.0,1149.0666666666666,127.67407407407407,136.63333333333333,0.0,9.0,0.0,0.0,0.0,0.0
2023-10-08,0.7922290342306082,0.031,8.33,rain,0.0,0.0,2023-10-08,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,6.0,4.228571428571429,0.0,8646.316666666666,123.51880952380951,133.65,0.0,32.0,0.0,32.0,0.0,0.0
2023-10-09,0.7606614711708944,0.0,0.0,,0.0,0.0,2023-10-09,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.8333333333333335,0.0,724.7666666666668,120.79444444444447,121.63333333333334,0.0,0.0,2.0,4.0,0.0,0.0
2023-10-10,0.7635462994570645,0.0,0.0,,0.0,0.0,2023-10-10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,3.4,0.0,1141.0666666666666,114.10666666666665,121.63333333333334,0.0,0.0,9.0,1.0,0.0,0.0
2023-10-11,0.7745691437733201,0.0,0.0,,0.0,0.0,2023-10-11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,482.93333333333334,120.73333333333333,120.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12,0.7833657510007539,0.0,0.0,,0.0,0.0,2023-10-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,89.0,89.0,89.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-10-13,0.7567945605844313,0.0,0.0,,0.0,0.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,120.96666666666667,120.96666666666667,120.96666666666667,0.0,0.0,1.0,0.0,0.0,0.0
2023-10-14,0.7556230321401831,0.0,0.0,,0.0,0.0,2023-10-14,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,275040.0,22920.0,22920.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,0.7996036414708557,0.0,0.0,,0.0,0.0,2023-10-15,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.967741935483871,0.0,3701.9333333333334,119.41720430107527,121.03333333333333,0.0,2.0,28.0,3.0,0.0,0.0
2023-10-16,0.7951983075662212,0.059,12.5,rain,0.0,0.0,2023-10-16,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,42.0,0.0,4.0,4.0,0.0,15397.449999999997,119.36007751937983,126.85,0.0,55.0,5.0,111.0,0.0,0.0
2023-10-17,0.8048814068814006,0.0,0.0,,0.0,0.0,2023-10-17,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,5.0,4.2,0.0,4370.666666666667,109.26666666666668,151.83333333333334,0.0,17.0,5.0,22.0,0.0,0.0
2023-10-18,0.8306224712206758,0.0,0.0,,0.0,0.0,2023-10-18,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,5.132075471698113,9.0,5889.5,111.12264150943396,229.0,0.0,49.0,1.0,8.0,0.0,0.0
2023-10-19,0.8003351187516705,0.0,0.0,,0.0,0.0,2023-10-19,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5.0,4.64,0.0,6001.0,120.02,120.91666666666667,0.0,16.0,1.0,33.0,0.0,0.0
2023-10-20,0.8412825770700543,0.048,8.33,rain,0.0,0.0,2023-10-20,460.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,7.0,6.208695652173913,289.0,70460.23333333332,153.17442028985505,231.63333333333333,0.0,1.0,289.0,155.0,0.0,0.0
2023-10-21,0.7072204775488693,0.607,45.83,rain,0.0,0.0,2023-10-21,377.0,0.0,0.0,0.0,324.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,6.56498673740053,328.0,83367.26666666665,221.1333333333333,1320.0,0.0,328.0,1.0,8.0,0.0,0.0
2023-10-22,0.7926480714787401,0.0,0.0,,0.0,0.0,2023-10-22,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,4.333333333333333,2.0,2267.2333333333336,107.96349206349207,120.63333333333334,0.0,0.0,13.0,8.0,0.0,0.0
2023-10-23,0.7927777399491875,0.0,0.0,,0.0,0.0,2023-10-23,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.476190476190476,2.0,2004.0,95.42857142857143,130.0,0.0,8.0,5.0,1.0,0.0,0.0
2023-10-24,0.8264709053581976,0.0,0.0,,0.0,0.0,2023-10-24,276.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,5.0,1.0942028985507246,0.0,41216.46666666667,149.33502415458938,162.15,0.0,10.0,0.0,272.0,0.0,0.0
2023-10-25,0.7828093248852324,0.0,0.0,,0.0,0.0,2023-10-25,76.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,42.0,0.0,25.0,0.0,5.0,2.9210526315789473,0.0,9109.749999999996,119.86513157894733,121.31666666666666,0.0,27.0,6.0,44.0,0.0,0.0
2023-10-26,0.7945320535439541,0.0,0.0,,0.0,0.0,2023-10-26,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,8.0,4.051136363636363,5.0,46985.33333333332,133.48106060606057,138.85,0.0,7.0,0.0,4.0,0.0,0.0
2023-10-27,0.8132832413737687,0.0,0.0,,0.0,0.0,2023-10-27,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.911111111111111,0.0,4982.65,110.72555555555554,120.65,0.0,22.0,1.0,22.0,0.0,0.0
2023-10-28,0.7475887889895604,0.0,0.0,,0.0,0.0,2023-10-28,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,4.291666666666667,0.0,2679.1000000000004,111.62916666666668,148.65,0.0,0.0,2.0,8.0,0.0,0.0
