service_date,peak_offpeak_ind,pct
2020/07/27 04:00:00+00,PEAK,0.7505077080481247
2020/07/27 04:00:00+00,OFF_PEAK,0.8122618120755914
2020/07/29 04:00:00+00,OFF_PEAK,0.8292636982781864
2020/07/29 04:00:00+00,PEAK,0.8312161275814074
2020/07/28 04:00:00+00,OFF_PEAK,0.8148166333747952
2020/07/28 04:00:00+00,PEAK,0.8234287964546545
2020/07/26 04:00:00+00,OFF_PEAK,0.854209035693912
2020/07/24 04:00:00+00,OFF_PEAK,0.8363404157841579
2020/07/24 04:00:00+00,PEAK,0.8505250439420446
2020/07/25 04:00:00+00,OFF_PEAK,0.8310324619638723
2020/07/23 04:00:00+00,OFF_PEAK,0.8237708433135089
2020/07/23 04:00:00+00,PEAK,0.8706973717537878
2020/07/22 04:00:00+00,PEAK,0.8445168842524905
2020/07/22 04:00:00+00,OFF_PEAK,0.8038900523266359
2020/07/21 04:00:00+00,OFF_PEAK,0.8317846039591434
2020/07/21 04:00:00+00,PEAK,0.858349455445163
2020/07/20 04:00:00+00,OFF_PEAK,0.836518634330505
2020/07/20 04:00:00+00,PEAK,0.8620518822799917
2020/07/19 04:00:00+00,OFF_PEAK,0.7922496460985649
2020/07/17 04:00:00+00,PEAK,0.8192608024048854
2020/07/17 04:00:00+00,OFF_PEAK,0.7978431419285913
2020/07/18 04:00:00+00,OFF_PEAK,0.7748716148089309
2020/07/15 04:00:00+00,PEAK,0.8091328615089461
2020/07/16 04:00:00+00,PEAK,0.8346218174088069
2020/07/16 04:00:00+00,OFF_PEAK,0.7812905210303199
2020/07/15 04:00:00+00,OFF_PEAK,0.7986151920141075
2020/07/14 04:00:00+00,PEAK,0.8346949710282006
2020/07/14 04:00:00+00,OFF_PEAK,0.7882542898595116
2020/07/10 04:00:00+00,PEAK,0.8401086801974813
2020/07/10 04:00:00+00,OFF_PEAK,0.7962846037487804
2020/07/13 04:00:00+00,OFF_PEAK,0.8399820370582365
2020/07/13 04:00:00+00,PEAK,0.8479639379223993
2020/07/11 04:00:00+00,OFF_PEAK,0.797319513348807
2020/07/12 04:00:00+00,OFF_PEAK,0.7844106413403573
2020/07/09 04:00:00+00,PEAK,0.7890251258221264
2020/07/09 04:00:00+00,OFF_PEAK,0.8014651650498935
2020/07/08 04:00:00+00,OFF_PEAK,0.7883612808150121
2020/07/08 04:00:00+00,PEAK,0.808424623584885
2020/07/06 04:00:00+00,PEAK,0.8333387816672565
2020/07/06 04:00:00+00,OFF_PEAK,0.804003105987146
2020/07/07 04:00:00+00,OFF_PEAK,0.8085389950837518
2020/07/07 04:00:00+00,PEAK,0.8139537522041281
2020/07/05 04:00:00+00,OFF_PEAK,0.8377174502332386
2020/07/04 04:00:00+00,OFF_PEAK,0.7985759407401838
2020/07/03 04:00:00+00,PEAK,0.7868537213945339
2020/07/03 04:00:00+00,OFF_PEAK,0.7969538995576739
2020/07/01 04:00:00+00,PEAK,0.7508132814339423
2020/07/01 04:00:00+00,OFF_PEAK,0.8047281609384057
2020/07/02 04:00:00+00,OFF_PEAK,0.7430902104638489
2020/07/02 04:00:00+00,PEAK,0.7909469153212147
2020/06/29 04:00:00+00,PEAK,0.7109194379391979
2020/06/29 04:00:00+00,OFF_PEAK,0.7575149446015758
2020/06/28 04:00:00+00,OFF_PEAK,0.7429135736609677
2020/06/30 04:00:00+00,PEAK,0.7621201608115413
2020/06/30 04:00:00+00,OFF_PEAK,0.831462963786136
2020/06/26 04:00:00+00,OFF_PEAK,0.726770054272288
2020/06/26 04:00:00+00,PEAK,0.683600199428689
2020/06/27 04:00:00+00,OFF_PEAK,0.7266748069663098
2020/06/24 04:00:00+00,OFF_PEAK,0.734092322376889
2020/06/24 04:00:00+00,PEAK,0.6809277710566329
2020/06/25 04:00:00+00,OFF_PEAK,0.6784037725678935
2020/06/25 04:00:00+00,PEAK,0.6865604290874268
2020/06/22 04:00:00+00,PEAK,0.5823159558797112
2020/06/22 04:00:00+00,OFF_PEAK,0.7173954324236395
2020/06/23 04:00:00+00,OFF_PEAK,0.7187335299452078
2020/06/23 04:00:00+00,PEAK,0.719079780660413
2020/06/21 04:00:00+00,OFF_PEAK,0.7193173310290181
2020/06/20 04:00:00+00,OFF_PEAK,0.6716386614547963
2020/06/19 04:00:00+00,PEAK,0.7933487027323982
2020/06/19 04:00:00+00,OFF_PEAK,0.8665209136820445
2020/06/18 04:00:00+00,OFF_PEAK,0.840843929801025
2020/06/18 04:00:00+00,PEAK,0.8610007631100205
2020/06/17 04:00:00+00,OFF_PEAK,0.8742565665213403
2020/06/17 04:00:00+00,PEAK,0.8866568505928171
2020/06/16 04:00:00+00,PEAK,0.8832823370800696
2020/06/16 04:00:00+00,OFF_PEAK,0.8629651077245956
2020/06/15 04:00:00+00,PEAK,0.8076233313689103
2020/06/15 04:00:00+00,OFF_PEAK,0.7889507953244685
2020/06/14 04:00:00+00,OFF_PEAK,0.7555692290452733
2020/06/12 04:00:00+00,PEAK,0.8403157162404905
2020/06/13 04:00:00+00,OFF_PEAK,0.7566049862995163
2020/06/12 04:00:00+00,OFF_PEAK,0.7844415406103562
2020/06/11 04:00:00+00,OFF_PEAK,0.7829910418684571
2020/06/11 04:00:00+00,PEAK,0.8153241412656856
2020/06/10 04:00:00+00,OFF_PEAK,0.7903295576273612
2020/06/10 04:00:00+00,PEAK,0.8857671190290702
2020/06/09 04:00:00+00,OFF_PEAK,0.8229741091064824
2020/06/09 04:00:00+00,PEAK,0.8394049395298026
2020/06/08 04:00:00+00,PEAK,0.8194166726344199
2020/06/08 04:00:00+00,OFF_PEAK,0.8064951434283575
2020/06/06 04:00:00+00,OFF_PEAK,0.7959697034710354
2020/06/07 04:00:00+00,OFF_PEAK,0.8182255894639949
2020/06/05 04:00:00+00,PEAK,0.8895441938946972
2020/06/05 04:00:00+00,OFF_PEAK,0.8721602265166728
2020/06/04 04:00:00+00,PEAK,0.8005247024696359
2020/06/04 04:00:00+00,OFF_PEAK,0.8033508459559859
2020/06/03 04:00:00+00,PEAK,0.8295821396328905
2020/06/03 04:00:00+00,OFF_PEAK,0.8815876539692029
2020/06/01 04:00:00+00,PEAK,0.8059195444932646
2020/06/01 04:00:00+00,OFF_PEAK,0.8367703948453993
2020/06/02 04:00:00+00,OFF_PEAK,0.8029623039143451
2020/06/02 04:00:00+00,PEAK,0.8511796838589705
2020/05/30 04:00:00+00,OFF_PEAK,0.8113402911101786
2020/05/31 04:00:00+00,OFF_PEAK,0.8203994709636979
2020/05/29 04:00:00+00,PEAK,0.9249296320575023
2020/05/28 04:00:00+00,OFF_PEAK,0.8187206502114546
2020/05/28 04:00:00+00,PEAK,0.7619471170403024
2020/05/29 04:00:00+00,OFF_PEAK,0.8950556792436488
2020/05/27 04:00:00+00,PEAK,0.8570420953506994
2020/05/27 04:00:00+00,OFF_PEAK,0.8173126667977328
2020/05/26 04:00:00+00,OFF_PEAK,0.8604876651391368
2020/05/26 04:00:00+00,PEAK,0.8863455836430776
2020/05/25 04:00:00+00,PEAK,0.8950349528078377
2020/05/25 04:00:00+00,OFF_PEAK,0.8185970068256317
2020/05/23 04:00:00+00,OFF_PEAK,0.8464833990278818
2020/05/24 04:00:00+00,OFF_PEAK,0.8661100309233128
2020/05/22 04:00:00+00,PEAK,0.7570638592900734
2020/05/22 04:00:00+00,OFF_PEAK,0.8110962897027331
2020/05/21 04:00:00+00,OFF_PEAK,0.7956075453655789
2020/05/21 04:00:00+00,PEAK,0.8152564650304645
2020/05/20 04:00:00+00,PEAK,0.8122709646449517
2020/05/20 04:00:00+00,OFF_PEAK,0.8431387912158038
2020/05/19 04:00:00+00,PEAK,0.8452428482495966
2020/05/19 04:00:00+00,OFF_PEAK,0.8612377495858509
2020/05/18 04:00:00+00,PEAK,0.7790526332691912
2020/05/18 04:00:00+00,OFF_PEAK,0.8475794421530535
2020/05/17 04:00:00+00,OFF_PEAK,0.7893559790743765
2020/05/15 04:00:00+00,OFF_PEAK,0.8648574992272444
2020/05/16 04:00:00+00,OFF_PEAK,0.8067039318394142
2020/05/15 04:00:00+00,PEAK,0.8961864963184398
2020/05/14 04:00:00+00,OFF_PEAK,0.8251379480902106
2020/05/14 04:00:00+00,PEAK,0.8478516605969403
2020/05/13 04:00:00+00,PEAK,0.8850509143109098
2020/05/13 04:00:00+00,OFF_PEAK,0.8828379703422207
2020/05/10 04:00:00+00,OFF_PEAK,0.7834108161694541
2020/05/12 04:00:00+00,OFF_PEAK,0.8830645559873038
2020/05/12 04:00:00+00,PEAK,0.867596923348924
2020/05/11 04:00:00+00,OFF_PEAK,0.8143157533736445
2020/05/11 04:00:00+00,PEAK,0.8414870729137064
2020/05/09 04:00:00+00,OFF_PEAK,0.6438036652540032
2020/05/08 04:00:00+00,OFF_PEAK,0.8340730584232571
2020/05/08 04:00:00+00,PEAK,0.8237544111466818
2020/05/06 04:00:00+00,OFF_PEAK,0.8342980771758395
2020/05/06 04:00:00+00,PEAK,0.8829282098836985
2020/05/07 04:00:00+00,OFF_PEAK,0.8147521035655997
2020/05/07 04:00:00+00,PEAK,0.8944353201619664
2020/05/04 04:00:00+00,PEAK,0.8761824054752742
2020/05/04 04:00:00+00,OFF_PEAK,0.8827197301542316
2020/05/05 04:00:00+00,OFF_PEAK,0.8738307728176989
2020/05/05 04:00:00+00,PEAK,0.8929667023770462
2020/05/03 04:00:00+00,OFF_PEAK,0.8154566863918948
2020/05/02 04:00:00+00,OFF_PEAK,0.7528585437894605
2020/05/01 04:00:00+00,PEAK,0.7755247467665044
2020/05/01 04:00:00+00,OFF_PEAK,0.7755505736846807
2020/04/29 04:00:00+00,PEAK,0.864594391089865
2020/04/29 04:00:00+00,OFF_PEAK,0.8690741539772686
2020/04/30 04:00:00+00,OFF_PEAK,0.8129250012288018
2020/04/30 04:00:00+00,PEAK,0.8525017861092415
2020/04/27 04:00:00+00,PEAK,0.8268795441093693
2020/04/27 04:00:00+00,OFF_PEAK,0.8012971657968428
2020/04/28 04:00:00+00,PEAK,0.8684000176689642
2020/04/28 04:00:00+00,OFF_PEAK,0.8443270796171284
2020/04/26 04:00:00+00,OFF_PEAK,0.8599848633312894
2020/04/25 04:00:00+00,OFF_PEAK,0.7786791327495307
2020/04/24 04:00:00+00,OFF_PEAK,0.8222674809927679
2020/04/24 04:00:00+00,PEAK,0.8087088689587536
2020/04/22 04:00:00+00,OFF_PEAK,0.8147455395275135
2020/04/22 04:00:00+00,PEAK,0.7988455099625211
2020/04/23 04:00:00+00,PEAK,0.8127859586204207
2020/04/23 04:00:00+00,OFF_PEAK,0.7848185022601624
2020/04/20 04:00:00+00,PEAK,0.7991954649476312
2020/04/20 04:00:00+00,OFF_PEAK,0.7994643835887654
2020/04/21 04:00:00+00,PEAK,0.8015158407688225
2020/04/21 04:00:00+00,OFF_PEAK,0.8177113484779484
2020/04/19 04:00:00+00,OFF_PEAK,0.8473379442525306
2020/04/18 04:00:00+00,OFF_PEAK,0.7898796329125722
2020/04/17 04:00:00+00,OFF_PEAK,0.7222397999814705
2020/04/17 04:00:00+00,PEAK,0.7871967850374699
2020/04/15 04:00:00+00,PEAK,0.701518655711288
2020/04/15 04:00:00+00,OFF_PEAK,0.658217331744656
2020/04/14 04:00:00+00,OFF_PEAK,0.7720644935373211
2020/04/14 04:00:00+00,PEAK,0.8108139483593114
2020/04/16 04:00:00+00,PEAK,0.7440596344523508
2020/04/16 04:00:00+00,OFF_PEAK,0.7263126815991058
2020/04/12 04:00:00+00,OFF_PEAK,0.8122224920422919
2020/04/13 04:00:00+00,OFF_PEAK,0.7847486694448346
2020/04/13 04:00:00+00,PEAK,0.801804585170213
2020/04/11 04:00:00+00,OFF_PEAK,0.8105653378264273
2020/04/10 04:00:00+00,OFF_PEAK,0.7978172080310855
2020/04/10 04:00:00+00,PEAK,0.8229371178997447
2020/04/09 04:00:00+00,OFF_PEAK,0.7979776667700328
2020/04/09 04:00:00+00,PEAK,0.816648985671611
2020/04/08 04:00:00+00,OFF_PEAK,0.806310844375118
2020/04/08 04:00:00+00,PEAK,0.8193675885360994
2020/04/07 04:00:00+00,PEAK,0.799954373119249
2020/04/07 04:00:00+00,OFF_PEAK,0.8224605854501157
2020/04/06 04:00:00+00,OFF_PEAK,0.824924798834833
2020/04/06 04:00:00+00,PEAK,0.8205590318885269
2020/04/05 04:00:00+00,OFF_PEAK,0.8495644322482977
2020/04/04 04:00:00+00,OFF_PEAK,0.8272699448182549
2020/04/03 04:00:00+00,PEAK,0.8011135418613934
2020/04/03 04:00:00+00,OFF_PEAK,0.7846159698964632
2020/04/02 04:00:00+00,OFF_PEAK,0.7985499073796162
2020/04/02 04:00:00+00,PEAK,0.7796028528186112
2020/03/31 04:00:00+00,PEAK,0.8154786968207558
2020/03/31 04:00:00+00,OFF_PEAK,0.8077351900930596
2020/04/01 04:00:00+00,PEAK,0.8739515041893375
2020/04/01 04:00:00+00,OFF_PEAK,0.8254985875301646
2020/03/30 04:00:00+00,PEAK,0.8429794871200441
2020/03/30 04:00:00+00,OFF_PEAK,0.8484238441797195
2020/03/29 04:00:00+00,OFF_PEAK,0.8339101936055295
2020/03/28 04:00:00+00,OFF_PEAK,0.8225124596182442
2020/03/27 04:00:00+00,PEAK,0.8350570880088247
2020/03/27 04:00:00+00,OFF_PEAK,0.8066718741549459
2020/03/26 04:00:00+00,OFF_PEAK,0.779199597239761
2020/03/26 04:00:00+00,PEAK,0.804818632150847
2020/03/24 04:00:00+00,PEAK,0.8762244160734062
2020/03/24 04:00:00+00,OFF_PEAK,0.8623478863556107
2020/03/25 04:00:00+00,OFF_PEAK,0.8493408646639912
2020/03/25 04:00:00+00,PEAK,0.9020191465884878
2020/03/22 04:00:00+00,OFF_PEAK,0.7812358428848561
2020/03/23 04:00:00+00,OFF_PEAK,0.872572850453281
2020/03/23 04:00:00+00,PEAK,0.855480022014562
2020/03/20 04:00:00+00,PEAK,0.8588809711236975
2020/03/20 04:00:00+00,OFF_PEAK,0.8318173728032459
2020/03/19 04:00:00+00,OFF_PEAK,0.7957844088099447
2020/03/19 04:00:00+00,PEAK,0.7997176761973059
2020/03/21 04:00:00+00,OFF_PEAK,0.8177541099618408
2020/03/18 04:00:00+00,PEAK,0.8440497378039091
2020/03/18 04:00:00+00,OFF_PEAK,0.8438001250362148
2020/03/17 04:00:00+00,PEAK,0.8134241819796356
2020/03/17 04:00:00+00,OFF_PEAK,0.8442282589046659
2020/03/14 04:00:00+00,OFF_PEAK,0.8310846702612539
2020/03/16 04:00:00+00,OFF_PEAK,0.8470861657350018
2020/03/16 04:00:00+00,PEAK,0.8781038819716599
2020/03/15 04:00:00+00,OFF_PEAK,0.8159775368092436
2020/03/13 04:00:00+00,PEAK,0.8764654954126985
2020/03/13 04:00:00+00,OFF_PEAK,0.8391437552584291
2020/03/12 04:00:00+00,PEAK,0.8636755793547789
2020/03/12 04:00:00+00,OFF_PEAK,0.8614358770137577
2020/03/11 04:00:00+00,PEAK,0.8071743181848974
2020/03/11 04:00:00+00,OFF_PEAK,0.8564421131157068
2020/03/10 04:00:00+00,PEAK,0.8938462202288194
2020/03/10 04:00:00+00,OFF_PEAK,0.8585436938216594
2020/03/09 04:00:00+00,OFF_PEAK,0.8659363697858743
2020/03/09 04:00:00+00,PEAK,0.87437425759584
2020/03/06 05:00:00+00,PEAK,0.7689430401717846
2020/03/06 05:00:00+00,OFF_PEAK,0.8518286088069187
2020/03/07 05:00:00+00,OFF_PEAK,0.8129105931865614
2020/03/08 05:00:00+00,OFF_PEAK,0.8208192048984806
2020/03/05 05:00:00+00,PEAK,0.8758250592391509
2020/03/05 05:00:00+00,OFF_PEAK,0.8322836447033927
2020/03/04 05:00:00+00,PEAK,0.8333315426670026
2020/03/04 05:00:00+00,OFF_PEAK,0.8309890240765203
2020/03/03 05:00:00+00,OFF_PEAK,0.8181123859310946
2020/03/03 05:00:00+00,PEAK,0.8318518888819905
2020/03/02 05:00:00+00,OFF_PEAK,0.8233849291817135
2020/03/02 05:00:00+00,PEAK,0.8583023006594336
2020/02/29 05:00:00+00,OFF_PEAK,0.749274336212983
2020/02/28 05:00:00+00,OFF_PEAK,0.8231388717783733
2020/02/28 05:00:00+00,PEAK,0.8712298939316099
2020/03/01 05:00:00+00,OFF_PEAK,0.7677328006758563
2020/02/27 05:00:00+00,PEAK,0.8374458007044557
2020/02/27 05:00:00+00,OFF_PEAK,0.8027366767055126
2020/02/26 05:00:00+00,PEAK,0.8450669703859687
2020/02/26 05:00:00+00,OFF_PEAK,0.8386372694161196
2020/02/25 05:00:00+00,PEAK,0.8857843954486725
2020/02/25 05:00:00+00,OFF_PEAK,0.8685474299349223
2020/02/24 05:00:00+00,OFF_PEAK,0.8454882175821425
2020/02/24 05:00:00+00,PEAK,0.8818154711492561
2020/02/22 05:00:00+00,OFF_PEAK,0.8130830176676402
2020/02/23 05:00:00+00,OFF_PEAK,0.8236313380273085
2020/02/21 05:00:00+00,PEAK,0.8345142338186898
2020/02/21 05:00:00+00,OFF_PEAK,0.7840919028712613
2020/02/20 05:00:00+00,OFF_PEAK,0.8048103104870725
2020/02/20 05:00:00+00,PEAK,0.7482539886391019
2020/02/19 05:00:00+00,PEAK,0.7628453223987932
2020/02/19 05:00:00+00,OFF_PEAK,0.8394781656959396
2020/02/17 05:00:00+00,PEAK,0.756524983532992
2020/02/17 05:00:00+00,OFF_PEAK,0.7925623341047724
2020/02/18 05:00:00+00,OFF_PEAK,0.8106083376369017
2020/02/18 05:00:00+00,PEAK,0.783173032303389
2020/02/15 05:00:00+00,OFF_PEAK,0.7718552621534173
2020/02/16 05:00:00+00,OFF_PEAK,0.7872687452929149
2020/02/14 05:00:00+00,PEAK,0.7865283514110855
2020/02/14 05:00:00+00,OFF_PEAK,0.7810251417011076
2020/02/13 05:00:00+00,OFF_PEAK,0.8285287092245136
2020/02/13 05:00:00+00,PEAK,0.8443967185699944
2020/02/12 05:00:00+00,OFF_PEAK,0.8190907161160598
2020/02/12 05:00:00+00,PEAK,0.8193074634323522
2020/02/10 05:00:00+00,OFF_PEAK,0.8055685449708311
2020/02/10 05:00:00+00,PEAK,0.8265977013455877
2020/02/11 05:00:00+00,OFF_PEAK,0.7722278623274046
2020/02/11 05:00:00+00,PEAK,0.8052570210266361
2020/02/09 05:00:00+00,OFF_PEAK,0.7536590268855872
2020/02/07 05:00:00+00,PEAK,0.8200751089776704
2020/02/08 05:00:00+00,OFF_PEAK,0.7768719614813833
2020/02/07 05:00:00+00,OFF_PEAK,0.8479884417328019
2020/02/06 05:00:00+00,PEAK,0.7460660606779472
2020/02/06 05:00:00+00,OFF_PEAK,0.8318671294685421
2020/02/05 05:00:00+00,PEAK,0.8422794985587234
2020/02/05 05:00:00+00,OFF_PEAK,0.8305279887138256
2020/02/04 05:00:00+00,OFF_PEAK,0.8126751453132898
2020/02/04 05:00:00+00,PEAK,0.7967107134215966
2020/02/03 05:00:00+00,OFF_PEAK,0.8001311861713152
2020/02/03 05:00:00+00,PEAK,0.7953182863420903
2020/02/02 05:00:00+00,OFF_PEAK,0.801689258561081
2020/02/01 05:00:00+00,OFF_PEAK,0.7748470931711804
2020/01/30 05:00:00+00,OFF_PEAK,0.8379208009397022
2020/01/30 05:00:00+00,PEAK,0.7668027573181825
2020/01/31 05:00:00+00,PEAK,0.7632410088429065
2020/01/31 05:00:00+00,OFF_PEAK,0.834913560172099
2020/01/28 05:00:00+00,PEAK,0.8338515061908272
2020/01/28 05:00:00+00,OFF_PEAK,0.855187654727786
2020/01/29 05:00:00+00,PEAK,0.8505964082774873
2020/01/29 05:00:00+00,OFF_PEAK,0.844705678161088
2020/01/27 05:00:00+00,PEAK,0.8232680126054643
2020/01/27 05:00:00+00,OFF_PEAK,0.863505548115257
2020/01/26 05:00:00+00,OFF_PEAK,0.7731893075158307
2020/01/24 05:00:00+00,OFF_PEAK,0.8004626356411007
2020/01/24 05:00:00+00,PEAK,0.7979191146631753
2020/01/25 05:00:00+00,OFF_PEAK,0.7535342993648751
2020/01/23 05:00:00+00,OFF_PEAK,0.825093871275577
2020/01/23 05:00:00+00,PEAK,0.8293545861766157
2020/01/22 05:00:00+00,OFF_PEAK,0.768533419645923
2020/01/22 05:00:00+00,PEAK,0.7929358070184713
2020/01/21 05:00:00+00,OFF_PEAK,0.8361062841377642
2020/01/21 05:00:00+00,PEAK,0.8648766947478291
2020/01/20 05:00:00+00,OFF_PEAK,0.8246982502249479
2020/01/20 05:00:00+00,PEAK,0.8303571606745013
2020/01/19 05:00:00+00,OFF_PEAK,0.7873525926110186
2020/01/18 05:00:00+00,OFF_PEAK,0.7377789689425892
2020/01/17 05:00:00+00,PEAK,0.8267636488034886
2020/01/17 05:00:00+00,OFF_PEAK,0.7369151709454551
2020/01/16 05:00:00+00,PEAK,0.8252026034652507
2020/01/16 05:00:00+00,OFF_PEAK,0.8427212275772008
2020/01/15 05:00:00+00,PEAK,0.8169579695244527
2020/01/15 05:00:00+00,OFF_PEAK,0.8151031263391852
2020/01/14 05:00:00+00,OFF_PEAK,0.8175018090018152
2020/01/14 05:00:00+00,PEAK,0.803723204546267
2020/01/12 05:00:00+00,OFF_PEAK,0.7609200428294525
2020/01/13 05:00:00+00,PEAK,0.8058239782745894
2020/01/13 05:00:00+00,OFF_PEAK,0.8485537827115694
2020/01/11 05:00:00+00,OFF_PEAK,0.7662381775668563
2020/01/09 05:00:00+00,OFF_PEAK,0.8207205321124419
2020/01/09 05:00:00+00,PEAK,0.8251944874345937
2020/01/10 05:00:00+00,PEAK,0.8443945237717602
2020/01/10 05:00:00+00,OFF_PEAK,0.8125431833203749
2020/01/07 05:00:00+00,OFF_PEAK,0.8344409233501863
2020/01/07 05:00:00+00,PEAK,0.8392487561472387
2020/01/08 05:00:00+00,PEAK,0.8037767846515724
2020/01/08 05:00:00+00,OFF_PEAK,0.8474829783755977
2020/01/05 05:00:00+00,OFF_PEAK,0.8206626418783151
2020/01/06 05:00:00+00,PEAK,0.8717986122743363
2020/01/06 05:00:00+00,OFF_PEAK,0.8441570001094768
2020/01/04 05:00:00+00,OFF_PEAK,0.8334048604205058
2020/01/03 05:00:00+00,PEAK,0.7944634869916736
2020/01/03 05:00:00+00,OFF_PEAK,0.8022040804535906
2020/01/02 05:00:00+00,OFF_PEAK,0.8087927852422001
2020/01/02 05:00:00+00,PEAK,0.8093747536364966
2020/01/01 05:00:00+00,OFF_PEAK,0.7275123024629854
2020/01/01 05:00:00+00,PEAK,0.7135294639564577
2019/12/31 05:00:00+00,OFF_PEAK,0.8187566731650876
2019/12/31 05:00:00+00,PEAK,0.8494780979831309
2019/12/30 05:00:00+00,OFF_PEAK,0.8614463752555713
2019/12/30 05:00:00+00,PEAK,0.8612353197849842
2019/12/29 05:00:00+00,OFF_PEAK,0.8117935782206577
2019/12/28 05:00:00+00,OFF_PEAK,0.7531492706992893
2019/12/27 05:00:00+00,PEAK,0.8569908873681531
2019/12/27 05:00:00+00,OFF_PEAK,0.8462694496864627
2019/12/25 05:00:00+00,OFF_PEAK,0.802559084230828
2019/12/25 05:00:00+00,PEAK,0.836949082818938
2019/12/26 05:00:00+00,PEAK,0.8852665674719375
2019/12/26 05:00:00+00,OFF_PEAK,0.8611066508915745
2019/12/24 05:00:00+00,OFF_PEAK,0.8765301370927852
2019/12/24 05:00:00+00,PEAK,0.8369150179694848
2019/12/23 05:00:00+00,PEAK,0.881430460652462
2019/12/23 05:00:00+00,OFF_PEAK,0.8414619181325947
2019/12/20 05:00:00+00,OFF_PEAK,0.7390009441249678
2019/12/20 05:00:00+00,PEAK,0.7350214118887267
2019/12/22 05:00:00+00,OFF_PEAK,0.7665302053767777
2019/12/21 05:00:00+00,OFF_PEAK,0.7201364889512287
2019/12/19 05:00:00+00,PEAK,0.7719140780969301
2019/12/19 05:00:00+00,OFF_PEAK,0.7974737153883172
2019/12/18 05:00:00+00,OFF_PEAK,0.8120972861342466
2019/12/18 05:00:00+00,PEAK,0.7955000766166784
2019/12/17 05:00:00+00,OFF_PEAK,0.8005962775706235
2019/12/17 05:00:00+00,PEAK,0.8309965684212063
2019/12/16 05:00:00+00,OFF_PEAK,0.7782319477016538
2019/12/16 05:00:00+00,PEAK,0.7346817867241933
2019/12/14 05:00:00+00,OFF_PEAK,0.7546841539270186
2019/12/15 05:00:00+00,OFF_PEAK,0.7463813561749262
2019/12/13 05:00:00+00,PEAK,0.7720514431092274
2019/12/13 05:00:00+00,OFF_PEAK,0.764450878652385
2019/12/11 05:00:00+00,PEAK,0.7485305762258634
2019/12/11 05:00:00+00,OFF_PEAK,0.7512735014112806
2019/12/12 05:00:00+00,OFF_PEAK,0.7757981293656376
2019/12/12 05:00:00+00,PEAK,0.7408214823726217
2019/12/10 05:00:00+00,OFF_PEAK,0.7976372517259519
2019/12/10 05:00:00+00,PEAK,0.7943880770217958
2019/12/09 05:00:00+00,PEAK,0.7961855552373941
2019/12/09 05:00:00+00,OFF_PEAK,0.7877319521464066
2019/12/08 05:00:00+00,OFF_PEAK,0.692790757086597
2019/12/07 05:00:00+00,OFF_PEAK,0.7187157903958504
2019/12/06 05:00:00+00,PEAK,0.7456083392240554
2019/12/06 05:00:00+00,OFF_PEAK,0.7831171610719747
2019/12/05 05:00:00+00,PEAK,0.7891984800716662
2019/12/05 05:00:00+00,OFF_PEAK,0.7921236921538006
2019/12/04 05:00:00+00,PEAK,0.71266917176001
2019/12/04 05:00:00+00,OFF_PEAK,0.7445891524506769
2019/12/03 05:00:00+00,OFF_PEAK,0.7921851355660444
2019/12/03 05:00:00+00,PEAK,0.7824886930698627
2019/12/02 05:00:00+00,OFF_PEAK,0.7436019661656323
2019/12/02 05:00:00+00,PEAK,0.7427977237537429
2019/12/01 05:00:00+00,OFF_PEAK,0.7571230950046663
2019/11/30 05:00:00+00,OFF_PEAK,0.7382570196252289
2019/11/29 05:00:00+00,OFF_PEAK,0.8511573131517616
2019/11/29 05:00:00+00,PEAK,0.815528047930431
2019/11/28 05:00:00+00,PEAK,0.7999723195571731
2019/11/28 05:00:00+00,OFF_PEAK,0.8156710388194094
2019/11/27 05:00:00+00,PEAK,0.8358651219638389
2019/11/26 05:00:00+00,OFF_PEAK,0.8118586726128709
2019/11/26 05:00:00+00,PEAK,0.7595881145668482
2019/11/27 05:00:00+00,OFF_PEAK,0.8607920137815449
2019/11/25 05:00:00+00,PEAK,0.8246262792148534
2019/11/25 05:00:00+00,OFF_PEAK,0.8087652240340116
2019/11/23 05:00:00+00,OFF_PEAK,0.8492537975160845
2019/11/22 05:00:00+00,PEAK,0.8301165598827825
2019/11/24 05:00:00+00,OFF_PEAK,0.8162111464233295
2019/11/22 05:00:00+00,OFF_PEAK,0.8133990196634913
2019/11/21 05:00:00+00,OFF_PEAK,0.8387479276110702
2019/11/21 05:00:00+00,PEAK,0.8100743044618066
2019/11/20 05:00:00+00,PEAK,0.7708210229254798
2019/11/20 05:00:00+00,OFF_PEAK,0.7792792594871764
2019/11/19 05:00:00+00,OFF_PEAK,0.8126900540519607
2019/11/19 05:00:00+00,PEAK,0.7893008308342969
2019/11/18 05:00:00+00,PEAK,0.7695976187089979
2019/11/18 05:00:00+00,OFF_PEAK,0.7705304232848107
2019/11/17 05:00:00+00,OFF_PEAK,0.8497026733452657
2019/11/16 05:00:00+00,OFF_PEAK,0.8238648938842895
2019/11/15 05:00:00+00,PEAK,0.8275694653173544
2019/11/15 05:00:00+00,OFF_PEAK,0.8225649157136596
2019/11/14 05:00:00+00,OFF_PEAK,0.8132546549731422
2019/11/14 05:00:00+00,PEAK,0.8431947655322652
2019/11/13 05:00:00+00,OFF_PEAK,0.8320099121896718
2019/11/13 05:00:00+00,PEAK,0.8096757601281951
2019/11/12 05:00:00+00,OFF_PEAK,0.8645826762645621
